start_time,start_station,end_station,ladybug_path,foot_total_duration,ladybug_board_time,ladybug_duration,ladybug_total_duration,transportation
661.05,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,665.0,1.051764705882353,5.001764705882351,foot
679.0833333333334,가천대_총학생회,가천대_반도체대학,가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,9.3252,681.3,2.743764705882353,4.960431372548896,ladybug
641.35,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,645.0,5.900117647058822,9.550117647058755,foot
632.15,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,635.0,3.6808235294117635,6.530823529411805,ladybug
618.35,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,625.0,2.1091764705882348,8.759176470588159,foot
653.1833333333333,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,655.0,3.6808235294117635,5.497490196078502,ladybug
636.1,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,636.6,6.0938823529411765,6.593882352941137,foot
670.1,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,675.0,1.051764705882353,5.951764705882283,foot
654.45,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,655.0,1.051764705882353,1.6017647058822604,ladybug
609.5833333333334,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,615.0,1.051764705882353,6.468431372548935,foot
658.9333333333333,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,665.0,3.6808235294117635,9.747490196078502,ladybug
601.1,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,605.0,2.1091764705882348,6.009176470588159,ladybug
675.85,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,685.0,1.051764705882353,10.201764705882283,foot
704.1666666666666,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,705.0,1.051764705882353,1.885098039215677,ladybug
709.25,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,715.0,2.1091764705882348,7.8591764705881815,foot
608.4166666666666,가천대_교육대학원,가천대_반도체대학,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,6.7644,618.1,5.036470588235294,14.719803921568655,foot
703.25,가천대_총학생회,가천대_반도체대학,가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,9.3252,711.3,2.743764705882353,10.793764705882268,foot
625.5333333333333,가천대_ai공학관,가천대_반도체대학,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,11.779200000000001,630.0,3.464823529411765,7.931490196078471,ladybug
667.6833333333333,가천대_학생회관,가천대_ai공학관,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,8.612400000000001,676.6,2.629058823529411,11.545725490196105,foot
651.0666666666667,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,656.6,6.0938823529411765,11.62721568627444,foot
632.85,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,635.0,1.051764705882353,3.201764705882283,ladybug
665.4166666666666,가천대_일반대학원,가천대_교육대학원,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,2.5320000000000005,673.3,3.354705882352941,11.238039215686285,foot
645.85,가천대_총학생회,가천대_반도체대학,가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,9.3252,651.3,2.743764705882353,8.193764705882245,ladybug
642.4166666666666,가천대_교육대학원,가천대_반도체대학,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,6.7644,648.1,5.036470588235294,10.719803921568655,foot
707.0166666666667,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,716.6,6.0938823529411765,15.677215686274508,foot
621.1666666666666,가천대_교육대학원,가천대_총학생회,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,2.8896,628.1,2.2927058823529407,9.226039215686342,foot
622.8166666666667,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,625.0,2.1091764705882348,4.292509803921462,ladybug
681.0333333333333,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,685.0,1.051764705882353,5.018431372549003,foot
662.15,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,666.6,6.0938823529411765,10.543882352941182,foot
717.8666666666667,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,725.0,5.900117647058822,13.033450980392104,foot
678.4,가천대_반도체대학,가천대_총학생회,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,9.3252,685.0,4.4018823529411755,11.001882352941152,foot
670.3833333333333,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,675.0,1.051764705882353,5.66843137254898,foot
676.1333333333333,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,676.6,6.0938823529411765,6.5605490196078335,foot
638.6666666666666,가천대_ai공학관,가천대_반도체대학,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,11.779200000000001,640.0,3.464823529411765,4.798156862745145,ladybug
677.6833333333333,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,685.0,5.900117647058822,13.216784313725498,foot
709.4166666666666,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,715.0,2.1091764705882348,7.692509803921553,foot
671.6666666666666,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,673.3,1.245529411764706,2.8788627450979902,ladybug
646.55,가천대_ai공학관,가천대_반도체대학,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,11.779200000000001,650.0,3.464823529411765,6.914823529411819,ladybug
718.3166666666667,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,723.3,1.245529411764706,6.228862745097899,foot
680.3166666666667,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,686.6,6.0938823529411765,12.37721568627444,foot
623.0,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,623.3,1.245529411764706,1.545529411764619,ladybug
662.1666666666666,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,663.3,1.245529411764706,2.3788627450979902,ladybug
654.5666666666667,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,655.0,1.051764705882353,1.4850980392155861,ladybug
684.1,가천대_일반대학원,가천대_ai공학관,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,7.5468,693.3,4.92635294117647,14.126352941176378,foot
611.15,가천대_일반대학원,가천대_학생회관,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관,4.147200000000001,613.3,2.297294117647059,4.447294117647061,foot
701.0,가천대_ai공학관,가천대_반도체대학,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,11.779200000000001,710.0,3.464823529411765,12.464823529411774,foot
655.75,가천대_반도체대학,가천대_총학생회,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,9.3252,665.0,4.4018823529411755,13.65188235294113,foot
644.5,가천대_교육대학원,가천대_반도체대학,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,6.7644,648.1,5.036470588235294,8.636470588235284,foot
638.0166666666667,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,646.6,6.0938823529411765,14.677215686274508,foot
628.6,가천대_교육대학원,가천대_학생회관,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관,3.5976000000000004,638.1,6.088235294117647,15.58823529411768,foot
696.0166666666667,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,705.0,5.900117647058822,14.883450980392126,foot
682.55,가천대_학생회관,가천대_총학생회,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,6.1584,686.6,3.350117647058823,7.400117647058892,foot
601.2333333333333,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,605.0,5.900117647058822,9.66678431372543,foot
708.9833333333333,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,715.0,1.051764705882353,7.068431372548957,foot
611.4,가천대_ai공학관,가천대_교육대학원,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,5.3448,620.0,5.574,14.173999999999978,foot
676.2333333333333,가천대_학생회관,가천대_ai공학관,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,8.612400000000001,676.6,2.629058823529411,2.995725490196037,ladybug
602.7666666666667,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,605.0,1.051764705882353,3.2850980392156544,ladybug
629.6,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,635.0,5.900117647058822,11.300117647058755,foot
659.6166666666667,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,665.0,2.1091764705882348,7.492509803921507,foot
671.3333333333334,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,676.6,6.0938823529411765,11.360549019607788,foot
615.8166666666667,가천대_ai공학관,가천대_교육대학원,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,5.3448,620.0,5.574,9.757333333333236,foot
640.7666666666667,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,645.0,2.1091764705882348,6.34250980392153,ladybug
678.8333333333334,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,683.3,1.245529411764706,5.712196078431248,foot
712.0666666666667,가천대_학생회관,가천대_교육대학원,가천대_학생회관 -> 가천대_교육대학원,3.5976000000000004,716.6,1.057411764705882,5.590745098039179,foot
637.8833333333333,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,645.0,5.900117647058822,13.016784313725452,foot
689.0,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,695.0,1.051764705882353,7.051764705882306,foot
701.15,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,705.0,3.6808235294117635,7.530823529411805,ladybug
672.3166666666667,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,675.0,1.051764705882353,3.735098039215586,foot
652.1666666666666,가천대_교육대학원,가천대_일반대학원,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,2.5320000000000005,658.1,3.7909411764705876,9.72427450980399,foot
666.5833333333334,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,666.6,6.0938823529411765,6.110549019607788,foot
638.55,가천대_학생회관,가천대_반도체대학,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,3.5748,646.6,6.0938823529411765,14.143882352941205,foot
609.9333333333333,가천대_반도체대학,가천대_총학생회,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,9.3252,615.0,4.4018823529411755,9.468549019607849,foot
681.9833333333333,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,685.0,3.6808235294117635,6.697490196078434,ladybug
600.6166666666667,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,605.0,2.1091764705882348,6.492509803921507,ladybug
657.6,가천대_교육대학원,가천대_학생회관,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관,3.5976000000000004,658.1,6.088235294117647,6.5882352941176805,foot
601.3,가천대_일반대학원,가천대_ai공학관,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,7.5468,603.3,4.92635294117647,6.926352941176447,ladybug
627.15,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,633.3,1.245529411764706,7.395529411764642,foot
611.6833333333333,가천대_반도체대학,가천대_교육대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원,6.7644,615.0,2.1091764705882348,5.425843137254901,ladybug
660.2833333333333,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,665.0,3.6808235294117635,8.39749019607848,ladybug
605.3166666666667,가천대_반도체대학,가천대_총학생회,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,9.3252,615.0,4.4018823529411755,14.08521568627441,foot
749.9333333333333,가천대_일반대학원,가천대_학생회관,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관,4.147200000000001,753.3,2.297294117647059,5.663960784313758,foot
764.0833333333334,가천대_총학생회,가천대_학생회관,가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관,6.1584,771.3,3.795529411764706,11.012196078431316,foot
882.5833333333334,가천대_교육대학원,가천대_ai공학관,가천대_교육대학원 -> 가천대_ai공학관,5.3448,888.1,1.571647058823529,7.0883137254901385,foot
722.6666666666666,가천대_학생회관,가천대_ai공학관,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,8.612400000000001,726.6,2.629058823529411,6.562392156862757,ladybug
830.9166666666666,가천대_반도체대학,가천대_일반대학원,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.2336,835.0,5.900117647058822,9.98345098039215,foot
742.1666666666666,가천대_학생회관,가천대_일반대학원,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,4.147200000000001,746.6,4.84835294117647,9.281686274509866,foot
773.3,가천대_총학생회,가천대_일반대학원,가천대_총학생회 -> 가천대_일반대학원,5.091600000000001,781.3,1.498235294117647,9.498235294117649,foot
788.0666666666667,가천대_교육대학원,가천대_ai공학관,가천대_교육대학원 -> 가천대_ai공학관,5.3448,788.1,1.571647058823529,1.60498039215679,ladybug
796.0333333333333,가천대_교육대학원,가천대_일반대학원,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원,2.5320000000000005,798.1,3.7909411764705876,5.857607843137316,foot
848.65,가천대_학생회관,가천대_교육대학원,가천대_학생회관 -> 가천대_교육대학원,3.5976000000000004,856.6,1.057411764705882,9.007411764705921,foot
775.7666666666667,가천대_일반대학원,가천대_ai공학관,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,7.5468,783.3,4.92635294117647,12.45968627450975,foot
819.6833333333333,가천대_ai공학관,가천대_반도체대학,가천대_ai공학관 -> 가천대_총학생회 -> 가천대_일반대학원 -> 가천대_반도체대학,11.779200000000001,820.0,3.464823529411765,3.7814901960784937,ladybug
736.0333333333333,가천대_교육대학원,가천대_ai공학관,가천대_교육대학원 -> 가천대_ai공학관,5.3448,738.1,1.571647058823529,3.6383137254902067,ladybug
723.8833333333333,가천대_반도체대학,가천대_ai공학관,가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관,11.779200000000001,725.0,3.6808235294117635,4.797490196078456,ladybug
788.5166666666667,가천대_교육대학원,가천대_총학생회,가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,2.8896,798.1,2.2927058823529407,11.876039215686319,foot
835.2333333333333,가천대_교육대학원,가천대_ai공학관,가천대_교육대학원 -> 가천대_ai공학관,5.3448,838.1,1.571647058823529,4.438313725490161,ladybug
865.55,가천대_일반대학원,가천대_총학생회,가천대_일반대학원 -> 가천대_반도체대학 -> 가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,5.091600000000001,873.3,5.647411764705882,13.397411764705907,foot
734.75,가천대_반도체대학,가천대_학생회관,가천대_반도체대학 -> 가천대_학생회관,3.5748,735.0,1.051764705882353,1.3017647058823059,ladybug
795.0333333333333,가천대_일반대학원,가천대_반도체대학,가천대_일반대학원 -> 가천대_반도체대학,4.2336,803.3,1.245529411764706,9.512196078431316,foot
769.8666666666667,가천대_학생회관,가천대_총학생회,가천대_학생회관 -> 가천대_교육대학원 -> 가천대_ai공학관 -> 가천대_총학생회,6.1584,776.6,3.350117647058823,10.083450980392172,foot
